start_id,type,end_id
C_BEHAVIOURAL_SCIENCE_IN_AN_AGE_OF_AI_AND_NEW_TECH,COVERS_KNOWLEDGE,K_2083F68C5C
C_BEHAVIOURAL_SCIENCE_IN_AN_AGE_OF_AI_AND_NEW_TECH,COVERS_KNOWLEDGE,K_AI
C_BEHAVIOURAL_SCIENCE_IN_AN_AGE_OF_AI_AND_NEW_TECH,COVERS_KNOWLEDGE,K_F7195FDEEB
C_BEHAVIOURAL_SCIENCE_IN_AN_AGE_OF_AI_AND_NEW_TECH,COVERS_KNOWLEDGE,K_X_87AC2733EE
C_BIOLOGICAL_PSYCHOLOGY,COVERS_KNOWLEDGE,K_LOGIC_2
C_BIOLOGICAL_PSYCHOLOGY,COVERS_KNOWLEDGE,K_RESEARCH_METHODS
C_BIOLOGICAL_PSYCHOLOGY,COVERS_KNOWLEDGE,K_X_87AC2733EE
C_BRAIN_AND_BEHAVIOUR,COVERS_KNOWLEDGE,K_BRAIN_AND_BEHAVIOUR
C_BRAIN_AND_BEHAVIOUR,COVERS_KNOWLEDGE,K_C473F5D39D
C_C1E8F6591E,COVERS_KNOWLEDGE,K_B58FFFC6C9
C_C1E8F6591E,COVERS_KNOWLEDGE,K_C1E8F6591E
C_C1E8F6591E,COVERS_KNOWLEDGE,K_D5BFA64601
C_C1E8F6591E,COVERS_KNOWLEDGE,K_FF51B64DE2
C_CCAD558C3A,COVERS_KNOWLEDGE,K_54AD2FE467
C_CCAD558C3A,COVERS_KNOWLEDGE,K_B001745DE1
C_CCAD558C3A,COVERS_KNOWLEDGE,K_ELECTRONIC_RECORDS_MANAGEMENT
C_CCAD558C3A,COVERS_KNOWLEDGE,K_X_0C0A513ACC
C_CHINA_SINCE_1800_CULTURE_INSTITUTIONS_AND_ECONOM,COVERS_KNOWLEDGE,K_4C08C45834
C_CHINA_SINCE_1800_CULTURE_INSTITUTIONS_AND_ECONOM,COVERS_KNOWLEDGE,K_CHINA_STUDIES
C_CHINA_SINCE_1800_CULTURE_INSTITUTIONS_AND_ECONOM,COVERS_KNOWLEDGE,K_LOGIC_2
C_CHINA_SINCE_1800_CULTURE_INSTITUTIONS_AND_ECONOM,COVERS_KNOWLEDGE,K_MARKET_STRUCTURES
C_CHINESE_ANCIENT_HISTORY,COVERS_KNOWLEDGE,K_45E8C42582
C_CHINESE_ANCIENT_HISTORY,COVERS_KNOWLEDGE,K_ECD88CECF6
C_CHINESE_ANCIENT_HISTORY,COVERS_KNOWLEDGE,K_X_07C49B5E06
C_CHINESE_ANCIENT_HISTORY,COVERS_KNOWLEDGE,K_X_1DEA96BB34
C_CHINESE_ANCIENT_HISTORY,COVERS_KNOWLEDGE,K_X_6AAC493FDA
C_CHINESE_ANCIENT_HISTORY,COVERS_KNOWLEDGE,K_X_6DE988C2B1
C_CHINESE_ANCIENT_HISTORY,COVERS_KNOWLEDGE,K_X_9B1C6F957F
C_CHINESE_ANCIENT_HISTORY,COVERS_KNOWLEDGE,K_X_B4140DDD20
C_CHINESE_ANCIENT_HISTORY,COVERS_KNOWLEDGE,K_X_B56F5E0493
C_CHINESE_ANCIENT_HISTORY,COVERS_KNOWLEDGE,K_X_DDC9871B84
C_CHINESE_ANCIENT_HISTORY,COVERS_KNOWLEDGE,K_X_F8A6CC31A6
C_CHINESE_ANCIENT_HISTORY,COVERS_KNOWLEDGE,K_X_F8AA97A9FB
C_CHINESE_ANCIENT_LITERATURE,COVERS_KNOWLEDGE,K_28BE767CC7
C_CHINESE_ANCIENT_LITERATURE,COVERS_KNOWLEDGE,K_ENGLISH_AMERICAN_LITERATURE
C_CHINESE_ANCIENT_LITERATURE,COVERS_KNOWLEDGE,K_LITERARY_THEORY_2
C_CHINESE_ANCIENT_LITERATURE,COVERS_KNOWLEDGE,K_X_431D7C1240
C_CHINESE_ANCIENT_LITERATURE,COVERS_KNOWLEDGE,K_X_5024490020
C_CHINESE_ANCIENT_LITERATURE,COVERS_KNOWLEDGE,K_X_853ACA4215
C_CHINESE_ANCIENT_LITERATURE,COVERS_KNOWLEDGE,K_X_975F449A79
C_CHINESE_ANCIENT_LITERATURE,COVERS_KNOWLEDGE,K_X_B8E2687580
C_CHINESE_ANCIENT_LITERATURE,COVERS_KNOWLEDGE,K_X_E97234285E
C_CHINESE_MODERN_HISTORY,COVERS_KNOWLEDGE,K_45E8C42582
C_CHINESE_MODERN_HISTORY,COVERS_KNOWLEDGE,K_ECD88CECF6
C_CHINESE_MODERN_HISTORY,COVERS_KNOWLEDGE,K_X_1BA95BAAC2
C_CHINESE_MODERN_HISTORY,COVERS_KNOWLEDGE,K_X_66566CCF9A
C_CHINESE_MODERN_HISTORY,COVERS_KNOWLEDGE,K_X_A7BA28E34C
C_CHINESE_MODERN_HISTORY,COVERS_KNOWLEDGE,K_X_B4140DDD20
C_CHINESE_MODERN_HISTORY,COVERS_KNOWLEDGE,K_X_E36F50E667
C_CHINESE_MODERN_HISTORY,COVERS_KNOWLEDGE,K_X_E8B9EFAB99
C_CHINESE_MODERN_HISTORY,COVERS_KNOWLEDGE,K_X_F8A6CC31A6
C_COGNITIVE_PSYCHOLOGY,COVERS_KNOWLEDGE,K_COGNITIVE_PSYCHOLOGY
C_COGNITIVE_PSYCHOLOGY,COVERS_KNOWLEDGE,K_DEVELOPMENTAL_PSYCHOLOGY_2
C_COGNITIVE_PSYCHOLOGY,COVERS_KNOWLEDGE,K_LOGIC_2
C_COGNITIVE_PSYCHOLOGY,COVERS_KNOWLEDGE,K_POLICY_ANALYSIS
C_COGNITIVE_PSYCHOLOGY,COVERS_KNOWLEDGE,K_PSYCHOMETRICS
C_COGNITIVE_PSYCHOLOGY,COVERS_KNOWLEDGE,K_SOCIAL_PSYCHOLOGY_2
C_COGNITIVE_PSYCHOLOGY,COVERS_KNOWLEDGE,K_X_29D81CA970
C_COGNITIVE_PSYCHOLOGY,COVERS_KNOWLEDGE,K_X_520F9E6CA3
C_COGNITIVE_PSYCHOLOGY,COVERS_KNOWLEDGE,K_X_87AC2733EE
C_COGNITIVE_PSYCHOLOGY,COVERS_KNOWLEDGE,K_X_9093DC0592
C_COGNITIVE_PSYCHOLOGY,COVERS_KNOWLEDGE,K_X_9BAA1FB12F
C_COGNITIVE_PSYCHOLOGY,COVERS_KNOWLEDGE,K_X_9DBC4960BB
C_COLONIAL_AND_POSTCOLONIAL_LITERATURES,COVERS_KNOWLEDGE,K_28BE767CC7
C_COLONIAL_AND_POSTCOLONIAL_LITERATURES,COVERS_KNOWLEDGE,K_ENGLISH_AMERICAN_LITERATURE
C_COLONIAL_AND_POSTCOLONIAL_LITERATURES,COVERS_KNOWLEDGE,K_LITERARY_THEORY_2
C_COLONIAL_AND_POSTCOLONIAL_LITERATURES,COVERS_KNOWLEDGE,K_X_B8E2687580
C_COMMUNICATION,COVERS_KNOWLEDGE,K_41D8F26693
C_COMMUNICATION,COVERS_KNOWLEDGE,K_COMMUNICATION_EFFECT
C_COMMUNICATION,COVERS_KNOWLEDGE,K_X_204535B468
C_COMMUNICATION,COVERS_KNOWLEDGE,K_X_8A631A04B2
C_COMMUNICATION,COVERS_KNOWLEDGE,K_X_E54197CEAB
